cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,systolic blood pressure,phv00257572,phs000007,pht005150,"ankle brachial blood pressure measurements: third systolic blood pressure, left arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370036,phs000007,pht007777,"average systolic blood pressure, exam 6",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370032,phs000007,pht007777,"average systolic blood pressure, exam 2",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257546,phs000007,pht005149,"ankle brachial blood pressure measurements: repeat systolic blood pressure, right ankle",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000835,phs000007,pht000009,"blood pressure: first examiner, systolic, exam 6",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000918,phs000007,pht000009,"blood pressure: admission, systolic, exam 7",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000644,phs000007,pht000009,"blood pressure: second examiner, systolic, exam 3",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370061,phs000007,pht007777,"average systolic blood pressure, exam 31",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000528,phs000007,pht000009,"blood pressure: admission, systolic, exam 1",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00423928,phs000007,pht009761,"average systolic blood pressure, exam 4",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370057,phs000007,pht007777,"average systolic blood pressure, exam 27",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000833,phs000007,pht000009,"blood pressure: admission, systolic, exam 6",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370054,phs000007,pht007777,"average systolic blood pressure, exam 24",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257551,phs000007,pht005149,"ankle brachial blood pressure measurements: third systolic blood pressure, right arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370046,phs000007,pht007777,"average systolic blood pressure, exam 16",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257545,phs000007,pht005149,"ankle brachial blood pressure measurements: repeat systolic blood pressure, left ankle",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
