cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,glucose in blood,phv00080797,phs000007,pht000040,"blood glucose, exam 18",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369734,phs000007,pht007777,"blood glucose, exam 21",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080794,phs000007,pht000040,"blood glucose, exam 15",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369736,phs000007,pht007777,"blood glucose, exam 23",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080782,phs000007,pht000040,"blood glucose, exam 22",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369723,phs000007,pht007777,"blood glucose, exam 8",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080781,phs000007,pht000040,"blood glucose, exam 21",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00227057,phs000007,pht004802,glucose (sample type: edta plasma),mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080783,phs000007,pht000040,"blood glucose, exam 23",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00423882,phs000007,pht009761,"blood glucose, exam 4 (includes fasting and non-fasting)",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080798,phs000007,pht000040,"blood glucose, exam 19",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369731,phs000007,pht007777,"blood glucose, exam 18",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00255343,phs000007,pht005143,glucose (sample type: plasma),mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080787,phs000007,pht000040,"blood glucose, exam 4",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080790,phs000007,pht000040,"blood glucose, exam 9",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369732,phs000007,pht007777,"blood glucose, exam 19",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080792,phs000007,pht000040,"blood glucose, exam 13",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00423879,phs000007,pht009761,"blood glucose, exam 1 (includes fasting and non-fasting)",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369738,phs000007,pht007777,"blood glucose, exam 27",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369718,phs000007,pht007777,"blood glucose, exam 1",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369730,phs000007,pht007777,"blood glucose, exam 17",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369721,phs000007,pht007777,"blood glucose, exam 4",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369737,phs000007,pht007777,"blood glucose, exam 26",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00277023,phs000007,pht006026,"blood glucose, exam 2 (includes fasting and non-fasting)",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369401,phs000007,pht000040,"blood glucose, exam 28",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369720,phs000007,pht007777,"blood glucose, exam 3",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080784,phs000007,pht000040,"blood glucose, exam 1",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369727,phs000007,pht007777,"blood glucose, exam 14",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080791,phs000007,pht000040,"blood glucose, exam 10",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080799,phs000007,pht000040,"blood glucose, exam 20",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00080788,phs000007,pht000040,"blood glucose, exam 6",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369739,phs000007,pht007777,"blood glucose, exam 28",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369725,phs000007,pht007777,"blood glucose, exam 10",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00423880,phs000007,pht009761,"blood glucose, exam 2 (includes fasting and non-fasting)",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369719,phs000007,pht007777,"blood glucose, exam 2",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00369724,phs000007,pht007777,"blood glucose, exam 9",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
fhs,glucose in blood,phv00423881,phs000007,pht009761,"blood glucose, exam 3 (includes fasting and non-fasting)",mg/dL,,MeasurementObservation,glucose_bld,mg/dL,OBA:VT0000188,,,,,,,,,1,1.0,0,0,,0
