cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,diastolic blood pressure,phv00001196,phs000007,pht000011,"blood pressure: diastolic, taken by nurse",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 9,phv00001363,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00003175,phs000007,pht000019,blood pressure: diastolic - standing,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 17,phv00003261,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00001042,phs000007,pht000010,"diastolic blood pressure, nurse (mm hg)",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 8,phv00001187,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00003307,phs000007,pht000020,"blood pressure, diastolic-nurse",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 18,phv00003667,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00273970,phs000007,pht006005,diastolic blood pressure: physician's second reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS NEW OFFSPRING SPOUSE EXAM 1,phv00273700,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00009396,phs000007,pht000034,blood pressure: diastolic - 1st md reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 5,phv00009579,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002211,phs000007,pht000016,"blood pressure, diastolic, first reading taken by physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 14,phv00002425,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00003317,phs000007,pht000020,"blood pressure, diastolic",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 18,phv00003667,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00007577,phs000007,pht000030,"physician diastolic blood pressure, second",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 1,phv00007675,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00006044,phs000007,pht000026,diastolic blood pressure-numerical data i (second reading) to nearest 2 mm hg,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 24,phv00006325,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00277145,phs000007,pht006027,"average diastolic blood pressure, exam 9",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,,,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00255099,phs000007,pht005142,physical exam - physician blood pressure 2nd reading - diastolic (nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 30,phv00254989,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00254769,phs000007,pht005141,technician's blood pressure (clinic only) - diastolic (nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 29,phv00254596,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00005139,phs000007,pht000024,blood pressure: diastolic - 1st m.d. reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 22,phv00005557,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00008540,phs000007,pht000032,first diastolic blood pressure by physician,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 3,phv00008743,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00001373,phs000007,pht000012,"blood pressure, diastolic, first reading taken by physician (mm hg)",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 10,phv00001559,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00004092,phs000007,pht000022,diastolic blood pressure-nurse,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 20,phv00004525,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00004549,phs000007,pht000023,blood pressure: diastolic - 2nd md reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 21,phv00004939,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00004534,phs000007,pht000023,diastolic blood pressure - nurse,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 21,phv00004939,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00007684,phs000007,pht000031,"blood pressure, diastolic, taken by nurse",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 2,phv00008379,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00005935,phs000007,pht000025,diastolic blood pressure - nurse,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 23,phv00006030,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00007573,phs000007,pht000030,nurse diastolic blood pressure,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 1,phv00007675,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00255003,phs000007,pht005142,physical exam - physician blood pressure 1st reading - diastolic (nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 30,phv00254989,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00001200,phs000007,pht000011,"blood pressure: diastolic, physician's second reading",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 9,phv00001363,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00006513,phs000007,pht000027,physician blood pressure (first reading) diastolic (to nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 25,phv00006663,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00006922,phs000007,pht000028,physician diastolic blood pressure - 1st reading (to nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 26,phv00007095,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00275080,phs000007,pht006008,physical exam - physician blood pressure 1st reading - diastolic (nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 32,phv00275063,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00021240,phs000007,pht000074,diastolic blood pressure: technician's reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS GENERATION 3 EXAM 1,phv00021427,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00007688,phs000007,pht000031,"blood pressure, diastolic, second taken by physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 2,phv00008379,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00277140,phs000007,pht006027,"average diastolic blood pressure, exam 4",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,,,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00006251,phs000007,pht000026,diastolic blood pressure-2nd examiner (first reading) to nearest 2 mm hg,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 24,phv00006325,,,,,,1.0,1,1.0,0,0,,1
