row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,conversion_rule,unit_expr,unit_expr_custom,unit_casestmt,unit_casestmt_custom,bad_map,add_map,add_var_units,fix_key_note
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00072660","diastolic blood pressure entered by technician","mm[Hg]","1","pht000748","phv00072715","","","","case(({phv00072619} == 1, ''FHS Offspring Exam 8''), ({phv00072619} == 7, ''FHS Omni 1 Exam 3''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00072619 to pick visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00072661","systolic blood pressure entered by technician","mm[Hg]","1","pht000748","phv00072715","","","","case(({phv00072619} == 1, ''FHS Offspring Exam 8''), ({phv00072619} == 7, ''FHS Omni 1 Exam 3''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00072619 to pick visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00072632","mean systolic baseline blood pressure","mm[Hg]","1","pht000748","phv00072715","","","","case(({phv00072619} == 1, ''FHS Offspring Exam 8''), ({phv00072619} == 7, ''FHS Omni 1 Exam 3''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00072619 to pick visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00177352","physical exam-blood pressure: physician blood pressure first reading - systolic","mm[Hg]","1","pht003094","phv00177237","","","","case(({phv00177238} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00177238} == 3, ''FHS Generation 3 Exam 2''), ({phv00177238} == 72, ''FHS OMNI 2 EXAM 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00177238 to pick the visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00177354","physical exam-blood pressure: physician blood pressure first reading - diastolic","mm[Hg]","1","pht003094","phv00177237","","","","case(({phv00177238} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00177238} == 3, ''FHS Generation 3 Exam 2''), ({phv00177238} == 72, ''FHS OMNI 2 EXAM 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00177238 to pick the visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00177417","physical exam-blood pressure: physician blood pressure second reading - systolic","mm[Hg]","1","pht003094","phv00177237","","","","case(({phv00177238} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00177238} == 3, ''FHS Generation 3 Exam 2''), ({phv00177238} == 72, ''FHS OMNI 2 EXAM 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00177238 to pick the visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00177419","physical exam-blood pressure: physician blood pressure second reading - diastolic","mm[Hg]","1","pht003094","phv00177237","","","","case(({phv00177238} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00177238} == 3, ''FHS Generation 3 Exam 2''), ({phv00177238} == 72, ''FHS OMNI 2 EXAM 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00177238 to pick the visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00254154","physical exam - blood pressure: physician blood pressure second reading - systolic","mm[Hg]","1","pht005140","phv00254010","","","","case(({phv00254011} == 1, ''FHS Offspring Exam 9''), ({phv00254011} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00254011 to disambiguate visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00254089","physical exam - blood pressure: physician blood pressure first reading - diastolic","mm[Hg]","1","pht005140","phv00254010","","","","case(({phv00254011} == 1, ''FHS Offspring Exam 9''), ({phv00254011} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00254011 to disambiguate visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00254156","physical exam - blood pressure: physician blood pressure second reading - diastolic","mm[Hg]","1","pht005140","phv00254010","","","","case(({phv00254011} == 1, ''FHS Offspring Exam 9''), ({phv00254011} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00254011 to disambiguate visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00254087","physical exam - blood pressure: physician blood pressure first reading - systolic","mm[Hg]","1","pht005140","phv00254010","","","","case(({phv00254011} == 1, ''FHS Offspring Exam 9''), ({phv00254011} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00254011 to disambiguate visit","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257550","ankle brachial blood pressure measurements: third systolic blood pressure, right ankle","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257542","ankle brachial blood pressure measurements: first systolic blood pressure, left ankle","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257551","ankle brachial blood pressure measurements: third systolic blood pressure, right arm","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257545","ankle brachial blood pressure measurements: repeat systolic blood pressure, left ankle","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257540","ankle brachial blood pressure measurements: first systolic blood pressure, right arm","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257543","ankle brachial blood pressure measurements: first systolic blood pressure, left arm","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257544","ankle brachial blood pressure measurements: repeat systolic blood pressure, left arm","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257546","ankle brachial blood pressure measurements: repeat systolic blood pressure, right ankle","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257549","ankle brachial blood pressure measurements: third systolic blood pressure, left ankle","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257548","ankle brachial blood pressure measurements: third systolic blood pressure, left arm","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257547","ankle brachial blood pressure measurements: repeat systolic blood pressure, right arm","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257541","ankle brachial blood pressure measurements: first systolic blood pressure, right ankle","mm[Hg]","1","pht005149","phv00257536","","","","case(({phv00257537} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00257537} == 3, ''FHS Generation 3 Exam 2''), ({phv00257537} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177932","look at phv00257537 to disambiguate cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257562","ankle brachial blood pressure measurements: first systolic blood pressure, right ankle","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257571","ankle brachial blood pressure measurements: third systolic blood pressure, left ankle","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257568","ankle brachial blood pressure measurements: repeat systolic blood pressure, right arm","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257570","ankle brachial blood pressure measurements: third systolic blood pressure, right ankle","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257567","ankle brachial blood pressure measurements: repeat systolic blood pressure, right ankle","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257563","ankle brachial blood pressure measurements: first systolic blood pressure, left ankle","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257564","ankle brachial blood pressure measurements: first systolic blood pressure, left arm","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257569","ankle brachial blood pressure measurements: third systolic blood pressure, right arm","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257572","ankle brachial blood pressure measurements: third systolic blood pressure, left arm","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257566","ankle brachial blood pressure measurements: repeat systolic blood pressure, left ankle","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257561","ankle brachial blood pressure measurements: first systolic blood pressure, right arm","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00257565","ankle brachial blood pressure measurements: repeat systolic blood pressure, left arm","mm[Hg]","1","pht005150","phv00257555","","","","case(({phv00257556} == 1, ''FHS Offspring Exam 9''), ({phv00257556} == 7, ''FHS Omni 1 Exam 4''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00257556 to disambiguate visit FHS OFFSPRING EXAM 9 AND OMNI 1 EXAM 4","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00277035","average diastolic blood pressure, exam 2","mm[Hg]","1","pht006026","phv00277015","","","","case(({phv00277016} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00277016} == 3, ''FHS Generation 3 Exam 2''), ({phv00277016} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","","phv00277021","visit a compound of phvs for cohort and exam number in variable description. Do manually","1","0","","0","","","","","","","manually fix visit name"
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00520305","average systolic blood pressure (mmhg), exam 3","mm[Hg]","1","pht006026","phv00277015","","","","case(({phv00277016} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00277016} == 3, ''FHS Generation 3 Exam 2''), ({phv00277016} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","","phv00520288","visit a compound of phvs for cohort and exam number in variable description. Do manually","1","0","","0","","","","","","1","manually fix visit name"
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00277045","average systolic blood pressure, exam 1","mm[Hg]","1","pht006026","phv00277015","","","","case(({phv00277016} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00277016} == 3, ''FHS Generation 3 Exam 2''), ({phv00277016} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","","phv00277020","visit a compound of phvs for cohort and exam number in variable description. Do manually","1","0","","0","","","","","","","manually fix visit name"
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00277046","average systolic blood pressure, exam 2","mm[Hg]","1","pht006026","phv00277015","","","","case(({phv00277016} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00277016} == 3, ''FHS Generation 3 Exam 2''), ({phv00277016} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","","phv00277021","visit a compound of phvs for cohort and exam number in variable description. Do manually","1","0","","0","","","","","","","manually fix visit name"
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00277034","average diastolic blood pressure, exam 1","mm[Hg]","1","pht006026","phv00277015","","","","case(({phv00277016} == 2, ''FHS New Offspring Spouse Exam 2''), ({phv00277016} == 3, ''FHS Generation 3 Exam 2''), ({phv00277016} == 72, ''FHS Omni 2 Exam 2''), (True, ''FHS UNKNOWN VISIT'')))","","","","phv00277020","visit a compound of phvs for cohort and exam number in variable description. Do manually","1","0","","0","","","","","","","manually fix visit name"
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00461938","blood pressure: 2nd reading: systolic","mm[Hg]","1","pht010724","phv00461744","","","","case(({phv00461745} == 2, ''FHS New Offspring Spouse Exam 3''), ({phv00461745} == 3, ''FHS Generation 3 Exam 3''), ({phv00461745} == 72, ''FHS Omni 2 Exam 3''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177934","use phv00461745 to disambiguate visit","1","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00461869","blood pressure: first reading - systolic","mm[Hg]","1","pht010724","phv00461744","","","","case(({phv00461745} == 2, ''FHS New Offspring Spouse Exam 3''), ({phv00461745} == 3, ''FHS Generation 3 Exam 3''), ({phv00461745} == 72, ''FHS Omni 2 Exam 3''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177934","use phv00461745 to disambiguate visit","1","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00522548","resting systolic blood pressure","mm[Hg]","1","pht012897","phv00522521","","","","case(({phv00522522} == 2, ''FHS New Offspring Spouse Exam 3''), ({phv00522522} == 3, ''FHS Generation 3 Exam 3''), ({phv00522522} == 72, ''FHS Omni 2 Exam 3''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177934","use phv00522522 to disambiguate visit","1","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00522553","systolic blood pressure at 75 watts","mm[Hg]","1","pht012897","phv00522521","","","","case(({phv00522522} == 2, ''FHS New Offspring Spouse Exam 3''), ({phv00522522} == 3, ''FHS Generation 3 Exam 3''), ({phv00522522} == 72, ''FHS Omni 2 Exam 3''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177934","use phv00522522 to disambiguate visit","1","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00522567","systolic blood pressure at peak exercise","mm[Hg]","1","pht012897","phv00522521","","","","case(({phv00522522} == 2, ''FHS New Offspring Spouse Exam 3''), ({phv00522522} == 3, ''FHS Generation 3 Exam 3''), ({phv00522522} == 72, ''FHS Omni 2 Exam 3''), (True, ''FHS UNKNOWN VISIT'')))","","","1","phv00177934","use phv00522522 to disambiguate visit","1","0","","0","","","","","","1",""
