cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
"aric","red cell distribution width","phv00207292","phs000280","pht004109","rbc distribution width. q9 [hematology lab. hmtcv301. visit 3]","%","","MeasurementObservation","rdw","%","OMOP:37397924","ARIC EXAM 3","phv00207295","","","","",,1,1,1,0,0,,1
"aric","red cell distribution width","phv00207304","phs000280","pht004110","rbc distribution width. q9 [hematology lab. hmtcv401. visit 4]","%","","MeasurementObservation","rdw","%","OMOP:37397924","ARIC EXAM 4","phv00207307","","","","",,1,1,1,0,0,,1
"jhs","hemoglobin a1c","phv00401573","phs000286","pht008734","ngsp hemoglobin hba1c (%)","%","","MeasurementObservation","hemo_a1c","%","OMOP:4184637","JHS EXAM 3","phv00401565","phv00401572","","","",,1,1,1,0,0,,1
"aric","hematocrit","phv00294957","phs000280","pht006422","hematocrit, hct [complete blood count, cbc, visit 5]","%","","MeasurementObservation","hemat","%","OBA:2045381","ARIC EXAM 5","phv00294953","","","","",,1,1,1,0,0,,1
"jhs","hemoglobin a1c","phv00401734","phs000286","pht008742","glyhb: hemoglobin a1c - %","%","","MeasurementObservation","hemo_a1c","%","OMOP:4184637","JHS EXAM 1","phv00401725","","","","",,1,1,1,0,0,,1
"whi","hematocrit","phv00283662","phs000200","pht006223","""f136 hematocrit","%","","MeasurementObservation","hemat","%","OBA:2045381","WHI UNC HEART FAILURE DETAILS","phv00283451","","","","",,1,1,1,0,0,,1
"aric","hematocrit","phv00206944","phs000280","pht004102","section 6: biochemical analyses. section 6: biochemical analyses. q38a - hematocrit worst [heart failure hospital record abstraction form, hfa]","%","","MeasurementObservation","hemat","%","OBA:2045381","ARIC HOSPITAL FORM","phv00207055","","","","",,1,1,1,0,0,,1
"hchs_sol","spo2","phv00226395","phs000810","pht004715","mean spo2 (slpa92)","%","","MeasurementObservation","spo2","%","OBA:2045443","HCHS EXAM","phv00226250","phv00226251","","","",,1,1,1,0,0,,1
"hchs_sol","red cell distribution width","phv00226308","phs000810","pht004715","% red cell distribution width (laba8)","%","","MeasurementObservation","rdw","%","OMOP:37397924","HCHS EXAM","phv00226250","phv00226251","","","",,1,1,1,0,0,,1
"jhs","hemoglobin a1c","phv00401717","phs000286","pht008741","glyhb: hemoglobin a1c - % [visit 6]","%","","MeasurementObservation","hemo_a1c","%","OMOP:4184637","JHS EXAM 6","phv00401710","","","","",,1,1,1,0,0,,1
"aric","hemoglobin a1c","phv00506933","phs000280","pht012503","glyhb - hba1c numeric value % [chemistry lab, chem2]","%","","MeasurementObservation","hemo_a1c","%","OMOP:4184637","ARIC CHEM 2","phv00506928","","","","",,1,1,1,0,0,,1
"hchs_sol","hemoglobin a1c","phv00253231","phs000810","pht004715","% glycosylated hemoglobin (laba72)","%","","MeasurementObservation","hemo_a1c","%","OMOP:4184637","HCHS EXAM","phv00226250","phv00226251","","","",,1,1,1,0,0,,1
"hchs_sol","lymphocytes percent","phv00226285","phs000810","pht004715","% lymphocytes (laba11)","%","","MeasurementObservation","lympho_pct","%{WBCs}","OMOP:37208690","HCHS EXAM","phv00226250","phv00226251","","","",1,1,1,1,0,0,,1
"aric","neutrophils percent","phv00207274","phs000280","pht004108","neutrophils % q5. q5 [hematology form. hmtb. visit 2]","%","","MeasurementObservation","neutro_pct","%{WBCs}","OMOP:37208698","ARIC EXAM 2","phv00207283","","","","",1,1,1,1,0,0,,1
"aric","lymphocytes percent","phv00207261","phs000280","pht004107","lymphocytes % q7 [hematology form. hmta. visit 1]","%","","MeasurementObservation","lympho_pct","%{WBCs}","OMOP:37208690","ARIC EXAM 1","phv00207267","","","","",1,1,1,1,0,0,,1
"cardia","neutrophils percent","phv00112694","phs000285","pht001563","neutrophils (%)","%","","MeasurementObservation","neutro_pct","%{WBCs}","OMOP:37208698","CARDIA YEAR 0","phv00112654","","","","",1,1,1,1,0,0,,1
"aric","neutrophils percent","phv00207259","phs000280","pht004107","neutrophils % q5 [hematology form. hmta. visit 1]","%","","MeasurementObservation","neutro_pct","%{WBCs}","OMOP:37208698","ARIC EXAM 1","phv00207267","","","","",1,1,1,1,0,0,,1
"aric","lymphocytes percent","phv00207276","phs000280","pht004108","lymphocytes %. q7 [hematology form. hmtb. visit 2]","%","","MeasurementObservation","lympho_pct","%{WBCs}","OMOP:37208690","ARIC EXAM 2","phv00207283","","","","",1,1,1,1,0,0,,1
"hchs_sol","neutrophils percent","phv00226284","phs000810","pht004715","% neutrophils (laba10)","%","","MeasurementObservation","neutro_pct","%{WBCs}","OMOP:37208698","HCHS EXAM","phv00226250","phv00226251","","","",1,1,1,1,0,0,,1
"jhs","lymphocytes percent","phv00127622","","pht001959","lymphs: diff measure % [visit 1]","%","","MeasurementObservation","lympho_pct","%{WBCs}","OMOP:37208690","JHS EXAM 1","phv00127609","","","","",1,1,1,1,0,0,,1
"aric","lymphocytes percent","phv00294964","phs000280","pht006422","lymphocyte percentage, ly [complete blood count, cbc, visit 5]","%","","MeasurementObservation","lympho_pct","%{WBCs}","OMOP:37208690","ARIC EXAM 5","phv00294953","","","","",1,1,1,1,0,0,,1
"cardia","factor vii","phv00117556","phs000285","pht001739","factor vii (%)","%","","MeasurementObservation","factor_7","%{normal}","OBA:2041535","CARDIA YEAR 7","phv00117555","","","","",1,1,1,1,0,0,,1
"whi","factor vii","phv00077382","phs000200","pht000987","core factor vii concentration (%)","%","","MeasurementObservation","factor_7","%{normal}","OBA:2041535","WHI CORE","phv00077369","","","","",1,1,1,1,0,0,,1
"fhs","von willebrand factor","phv00024571","phs000007","pht000198","von willebrand factor (%)","%","","MeasurementObservation","willeb_fac","%{normal}","OBA:2052741","FHS OFFSPRING EXAM 5","phv00024576","","","","",1,1,1,1,0,0,,1
"fhs","von willebrand factor","phv00227097","phs000007","pht004806","von willebrand factor","%","","MeasurementObservation","willeb_fac","%{normal}","OBA:2052741","FHS OMNI 1 EXAM 1","phv00227087","","","","",1,1,1,1,0,0,,1
"fhs","factor vii","phv00227096","phs000007","pht004806","factor vii","%","","MeasurementObservation","factor_7","%{normal}","OBA:2041535","FHS OMNI 1 EXAM 1","phv00227087","","","","",1,1,1,1,0,0,,1
"cardia","von willebrand factor","phv00116364","phs000285","pht001694","von willebrand antigen (%)","%","","MeasurementObservation","willeb_fac","%{normal}","OBA:2052741","CARDIA YEAR 5","phv00116360","","","","",1,1,1,1,0,0,,1
"cardia","von willebrand factor","phv00117560","phs000285","pht001739","von willebrand activity (%)","%","","MeasurementObservation","willeb_fac","%{normal}","OBA:2052741","CARDIA YEAR 7","phv00117555","","","","",1,1,1,1,0,0,,1
"whi","factor vii","phv00077381","phs000200","pht000987","core factor vii antigen, activity (%)","%","","MeasurementObservation","factor_7","%{normal}","OBA:2041535","WHI CORE","phv00077369","","","","",1,1,1,1,0,0,,1
"cardia","von willebrand factor","phv00117559","phs000285","pht001739","von willebrand antigen (%)","%","","MeasurementObservation","willeb_fac","%{normal}","OBA:2052741","CARDIA YEAR 7","phv00117555","","","","",1,1,1,1,0,0,,1
"cardia","factor vii","phv00116361","phs000285","pht001694","factor vii (%)","%","","MeasurementObservation","factor_7","%{normal}","OBA:2041535","CARDIA YEAR 5","phv00116360","","","","",1,1,1,1,0,0,,1
"cardia","von willebrand factor","phv00115092","phs000285","pht001642","von willebrand antigen (%)","%","","MeasurementObservation","willeb_fac","%{normal}","OBA:2052741","CARDIA YEAR 2","phv00115089","","","","",1,1,1,1,0,0,,1
"cardia","factor vii","phv00117563","phs000285","pht001739","factor vii antigen (%)","%","","MeasurementObservation","factor_7","%{normal}","OBA:2041535","CARDIA YEAR 7","phv00117555","","","","",1,1,1,1,0,0,,1
"cardia","factor vii","phv00115090","phs000285","pht001642","factor vii (%)","%","","MeasurementObservation","factor_7","%{normal}","OBA:2041535","CARDIA YEAR 2","phv00115089","","","","",1,1,1,1,0,0,,1
"cardia","von willebrand factor","phv00116365","phs000285","pht001694","von willebrand activity (%)","%","","MeasurementObservation","willeb_fac","%{normal}","OBA:2052741","CARDIA YEAR 5","phv00116360","","","","",1,1,1,1,0,0,,1
"hchs_sol","lymphocytes count","phv00226285","phs000810","pht004715","% lymphocytes (laba11)","%","","MeasurementObservation","lympho_ct","10*3/uL","OBA:VT0000217","HCHS EXAM","phv00226250","phv00226251","","","",,1,1,,0,0,,0
"jhs","lymphocytes count","phv00127622","phs000286","pht001959","lymphs: diff measure % [visit 1]","%","","MeasurementObservation","lympho_ct","10*3/uL","OBA:VT0000217","JHS EXAM 1","phv00127609","","","","",,1,1,,0,0,,0
"mesa","factor viii","phv00084463","phs000209","pht001116","calibrated factor viii (%)","%","","MeasurementObservation","factor_8","[IU]/mL","OBA:2041536","MESA CLASSIC EXAM 1","phv00084441","phv00084442","","","* 0.01",,1,1,,0,1,,1
"aric","factor viii","phv00206649","phs000280","pht004098","factor viii c value [hemostasis lab. hema. visit 1]","%","","MeasurementObservation","factor_8","[IU]/mL","OBA:2041536","ARIC EXAM 1","phv00206655","","","","* 0.01",,1,1,,0,1,,1
"cardia","factor viii","phv00117557","phs000285","pht001739","factor viii (%)","%","","MeasurementObservation","factor_8","[IU]/mL","OBA:2041536","CARDIA YEAR 7","phv00117555","","","","* 0.01",,1,1,,0,1,,1
"mesa","factor viii","phv00160522","phs000209","pht002105","factor viii %","%","","MeasurementObservation","factor_8","[IU]/mL","OBA:2041536","MESA STRESS","phv00150369","","","","* 0.01",,1,1,,0,1,,1
"cardia","factor viii","phv00116362","phs000285","pht001694","factor viii (%)","%","","MeasurementObservation","factor_8","[IU]/mL","OBA:2041536","CARDIA YEAR 5","phv00116360","","","","* 0.01",,1,1,,0,1,,1
"mesa","factor viii","phv00085019","phs000209","pht001116","factor viii (%)","%","","MeasurementObservation","factor_8","[IU]/mL","OBA:2041536","MESA CLASSIC EXAM 1","phv00084441","phv00084442","","","* 0.01",,1,1,,0,1,,1
"fhs","mean corpuscular hemoglobin concentration","phv00081036","phs000007","pht001045","mean corpuscular hemoglobin concentration","%","","MeasurementObservation","mchc","g/dL","OMOP:37393850","","","","","","",1,,1,1,0,0,,0
"jhs","mean corpuscular hemoglobin concentration","phv00127624","phs000286","pht001959","mchc % [visit 1]","%","","MeasurementObservation","mchc","g/dL","OMOP:37393850","JHS EXAM 1","phv00127609","","","","",1,1,1,1,0,0,,1
"aric","factor vii","phv00206651","phs000280","pht004098","factor vii value [hemostasis lab. hema. visit 1]","%{normal}","","MeasurementObservation","factor_7","%{normal}","OBA:2041535","ARIC EXAM 1","phv00206655","","","","",,1,1,1,0,0,,1
"aric","von willebrand factor","phv00206654","phs000280","pht004098","von willebrand factor - antigen value [hemostasis lab. hema. visit 1]","%{normal}","","MeasurementObservation","willeb_fac","%{normal}","OBA:2052741","ARIC EXAM 1","phv00206655","","","","",,1,1,1,0,0,,1
"aric","factor vii","phv00206657","phs000280","pht004099","factor vii value [hemostasis lab. hemc31. visit 3]","%{normal}","","MeasurementObservation","factor_7","%{normal}","OBA:2041535","ARIC EXAM 3","phv00206665","","","","",,1,1,1,0,0,,1
"fhs","fruit servings","phv00156816","phs000007","pht002150","ffq: grapefruit","1/2agrapefruit","","MeasurementObservation","fruit_serving","{#}/wk","OMOP:21493059","FHS GENERATION 3 EXAM 1","phv00157296","","","","",,1,1,,0,0,,0
"fhs","fruit servings","phv00162176","phs000007","pht002350","ffq: grapefruit","1/2agrapefruit","","MeasurementObservation","fruit_serving","{#}/wk","OMOP:21493059","FHS OFFSPRING EXAM 8","phv00162112","","","","",,1,1,,0,0,,0
"fhs","vegetable servings","phv00172523","phs000007","pht002900","ffq: carrots, raw","1/2carrotor2-4sticks","","MeasurementObservation","vege_serving","{#}/wk","OMOP:4042886","","","","","","",,,1,,0,0,,0
