bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
"MeasurementObservation","hematocrit","hemat","pht004108","phv00207270","phs000280","OBA:2045381","hematocrit % (mav). q1 [hematology form. hmtb. visit 2]","aric","%","ARIC EXAM 2","","","phv00207283","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht008729","phv00401123","phs000286","OMOP:4184637","ngsp hemoglobin a1c (%)","jhs","%","JHS EXAM 1","","","phv00401078","phv00401085","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht004109","phv00207289","phs000280","OBA:2045381","hematocrit. q5 [hematology lab. hmtcv301. visit 3]","aric","%","ARIC EXAM 3","","","phv00207295","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht006427","phv00295245","phs000280","OMOP:4184637","hba1c [clinical chemistry lab. chm. visit 5]","aric","%","ARIC EXAM 5","","","phv00295244","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","carotid stenosis right","carotid_sten_right","pht004061","phv00204552","phs000280","OMOP:43021859","c. laboratory tests performed this admission: stenosis percentage right carotid q53c1 [cohort stroke abstraction form, str]","aric","%","ARIC HOSPITAL FORM","","","phv00204606","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht008730","phv00401312","phs000286","OMOP:4184637","ngsp hemoglobin a1c (%)","jhs","%","JHS EXAM 2","","","phv00401273","phv00401282","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht001959","phv00127614","phs000286","OBA:2045381","hematocrit % [visit 1]","jhs","%","JHS EXAM 1","","","phv00127609","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht004102","phv00206945","phs000280","OBA:2045381","section 6: biochemical analyses. section 6: biochemical analyses. q38b - hematocrit last [heart failure hospital record abstraction form, hfa]","aric","%","ARIC HOSPITAL FORM","","","phv00207055","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht008731","phv00401414","phs000286","OMOP:4184637","ngsp hemoglobin a1c (%)","jhs","%","JHS EXAM 3","","","phv00401370","phv00401379","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht004102","phv00206944","phs000280","OBA:2045381","section 6: biochemical analyses. section 6: biochemical analyses. q38a - hematocrit worst [heart failure hospital record abstraction form, hfa]","aric","%","ARIC HOSPITAL FORM","","","phv00207055","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht008741","phv00401717","phs000286","OMOP:4184637","glyhb: hemoglobin a1c - % [visit 6]","jhs","%","JHS EXAM 6","","","phv00401710","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","red cell distribution width","rdw","pht004715","phv00226308","phs000810","OMOP:37397924","% red cell distribution width (laba8)","hchs_sol","%","HCHS EXAM","","","phv00226250","phv00226251","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
